primary_label,filename,fold
bobfly1,bobfly1/XC210083.ogg,2
bobfly1,bobfly1/XC210084.ogg,2
bobfly1,bobfly1/XC211151.ogg,2
bobfly1,bobfly1/XC214584.ogg,4
bobfly1,bobfly1/XC2193.ogg,3
bobfly1,bobfly1/XC219367.ogg,3
bobfly1,bobfly1/XC228605.ogg,3
bobfly1,bobfly1/XC232862.ogg,1
bobfly1,bobfly1/XC2347.ogg,0
bobfly1,bobfly1/XC235872.ogg,1
bobfly1,bobfly1/XC235874.ogg,4
bobfly1,bobfly1/XC236385.ogg,1
bobfly1,bobfly1/XC244835.ogg,2
bobfly1,bobfly1/XC244952.ogg,3
bobfly1,bobfly1/XC245242.ogg,1
bobfly1,bobfly1/XC247450.ogg,1
bobfly1,bobfly1/XC248125.ogg,3
bobfly1,bobfly1/XC249589.ogg,3
bobfly1,bobfly1/XC249649.ogg,0
bobfly1,bobfly1/XC249650.ogg,3
bobfly1,bobfly1/XC249718.ogg,2
bobfly1,bobfly1/XC251892.ogg,3
bobfly1,bobfly1/XC253135.ogg,2
bobfly1,bobfly1/XC254191.ogg,0
bobfly1,bobfly1/XC257117.ogg,4
bobfly1,bobfly1/XC258982.ogg,4
bobfly1,bobfly1/XC258983.ogg,3
bobfly1,bobfly1/XC258984.ogg,0
bobfly1,bobfly1/XC258985.ogg,3
bobfly1,bobfly1/XC258986.ogg,2
bobfly1,bobfly1/XC258987.ogg,2
bobfly1,bobfly1/XC258988.ogg,0
bobfly1,bobfly1/XC258989.ogg,3
bobfly1,bobfly1/XC258990.ogg,2
bobfly1,bobfly1/XC258991.ogg,2
bobfly1,bobfly1/XC260963.ogg,2
bobfly1,bobfly1/XC262240.ogg,2
bobfly1,bobfly1/XC262241.ogg,3
bobfly1,bobfly1/XC264737.ogg,3
bobfly1,bobfly1/XC265381.ogg,3
bobfly1,bobfly1/XC269765.ogg,4
bobfly1,bobfly1/XC275461.ogg,1
bobfly1,bobfly1/XC276165.ogg,1
bobfly1,bobfly1/XC278373.ogg,0
bobfly1,bobfly1/XC278619.ogg,1
bobfly1,bobfly1/XC282941.ogg,3
bobfly1,bobfly1/XC283753.ogg,1
bobfly1,bobfly1/XC284597.ogg,0
bobfly1,bobfly1/XC286450.ogg,0
bobfly1,bobfly1/XC287777.ogg,0
bobfly1,bobfly1/XC288147.ogg,0
bobfly1,bobfly1/XC28878.ogg,2
bobfly1,bobfly1/XC290415.ogg,0
bobfly1,bobfly1/XC291556.ogg,2
bobfly1,bobfly1/XC295771.ogg,2
bobfly1,bobfly1/XC295773.ogg,4
bobfly1,bobfly1/XC29655.ogg,2
bobfly1,bobfly1/XC297888.ogg,1
bobfly1,bobfly1/XC298038.ogg,4
bobfly1,bobfly1/XC301246.ogg,0
bobfly1,bobfly1/XC303715.ogg,2
bobfly1,bobfly1/XC304175.ogg,0
bobfly1,bobfly1/XC304176.ogg,3
bobfly1,bobfly1/XC304355.ogg,3
bobfly1,bobfly1/XC305840.ogg,4
bobfly1,bobfly1/XC306518.ogg,3
bobfly1,bobfly1/XC307623.ogg,4
bobfly1,bobfly1/XC308813.ogg,1
bobfly1,bobfly1/XC309752.ogg,2
bobfly1,bobfly1/XC311818.ogg,2
bobfly1,bobfly1/XC31454.ogg,0
bobfly1,bobfly1/XC31484.ogg,1
bobfly1,bobfly1/XC317163.ogg,3
bobfly1,bobfly1/XC317718.ogg,2
bobfly1,bobfly1/XC325464.ogg,2
bobfly1,bobfly1/XC325776.ogg,0
bobfly1,bobfly1/XC325777.ogg,3
bobfly1,bobfly1/XC327592.ogg,4
bobfly1,bobfly1/XC327717.ogg,0
bobfly1,bobfly1/XC330356.ogg,3
bobfly1,bobfly1/XC331731.ogg,4
bobfly1,bobfly1/XC332270.ogg,2
bobfly1,bobfly1/XC332681.ogg,2
bobfly1,bobfly1/XC332778.ogg,0
bobfly1,bobfly1/XC334066.ogg,0
bobfly1,bobfly1/XC334068.ogg,2
bobfly1,bobfly1/XC334493.ogg,3
bobfly1,bobfly1/XC335635.ogg,4
bobfly1,bobfly1/XC335636.ogg,4
bobfly1,bobfly1/XC335637.ogg,2
bobfly1,bobfly1/XC335638.ogg,4
bobfly1,bobfly1/XC335890.ogg,3
bobfly1,bobfly1/XC339949.ogg,3
bobfly1,bobfly1/XC34535.ogg,2
bobfly1,bobfly1/XC347869.ogg,4
bobfly1,bobfly1/XC349992.ogg,4
bobfly1,bobfly1/XC349993.ogg,2
bobfly1,bobfly1/XC349994.ogg,0
bobfly1,bobfly1/XC349995.ogg,3
bobfly1,bobfly1/XC351267.ogg,4
bobfly1,bobfly1/XC353311.ogg,2
bobfly1,bobfly1/XC356904.ogg,0
bobfly1,bobfly1/XC360486.ogg,0
bobfly1,bobfly1/XC366208.ogg,0
bobfly1,bobfly1/XC368365.ogg,2
bobfly1,bobfly1/XC373060.ogg,2
bobfly1,bobfly1/XC373637.ogg,0
bobfly1,bobfly1/XC377637.ogg,1
bobfly1,bobfly1/XC378402.ogg,1
bobfly1,bobfly1/XC378403.ogg,0
bobfly1,bobfly1/XC378408.ogg,2
bobfly1,bobfly1/XC380719.ogg,2
bobfly1,bobfly1/XC382470.ogg,1
bobfly1,bobfly1/XC383347.ogg,0
bobfly1,bobfly1/XC385764.ogg,4
bobfly1,bobfly1/XC388081.ogg,4
bobfly1,bobfly1/XC388142.ogg,0
bobfly1,bobfly1/XC389179.ogg,2
bobfly1,bobfly1/XC391881.ogg,3
bobfly1,bobfly1/XC393684.ogg,3
bobfly1,bobfly1/XC394268.ogg,2
bobfly1,bobfly1/XC394273.ogg,0
bobfly1,bobfly1/XC399228.ogg,0
bobfly1,bobfly1/XC400313.ogg,4
bobfly1,bobfly1/XC406516.ogg,1
bobfly1,bobfly1/XC412072.ogg,1
bobfly1,bobfly1/XC415867.ogg,4
bobfly1,bobfly1/XC419612.ogg,1
bobfly1,bobfly1/XC421389.ogg,4
bobfly1,bobfly1/XC423177.ogg,3
bobfly1,bobfly1/XC423528.ogg,0
bobfly1,bobfly1/XC424865.ogg,2
bobfly1,bobfly1/XC427566.ogg,3
bobfly1,bobfly1/XC427567.ogg,1
bobfly1,bobfly1/XC435637.ogg,1
bobfly1,bobfly1/XC437657.ogg,0
bobfly1,bobfly1/XC438541.ogg,4
bobfly1,bobfly1/XC444197.ogg,0
bobfly1,bobfly1/XC445705.ogg,1
bobfly1,bobfly1/XC448162.ogg,2
bobfly1,bobfly1/XC448163.ogg,2
bobfly1,bobfly1/XC450807.ogg,2
bobfly1,bobfly1/XC454424.ogg,0
bobfly1,bobfly1/XC456446.ogg,2
bobfly1,bobfly1/XC460006.ogg,4
bobfly1,bobfly1/XC460189.ogg,0
bobfly1,bobfly1/XC465739.ogg,1
bobfly1,bobfly1/XC46715.ogg,2
bobfly1,bobfly1/XC46716.ogg,4
bobfly1,bobfly1/XC46785.ogg,2
bobfly1,bobfly1/XC46788.ogg,1
bobfly1,bobfly1/XC469159.ogg,4
bobfly1,bobfly1/XC476144.ogg,3
bobfly1,bobfly1/XC476201.ogg,4
bobfly1,bobfly1/XC477070.ogg,4
bobfly1,bobfly1/XC478221.ogg,1
bobfly1,bobfly1/XC482446.ogg,1
bobfly1,bobfly1/XC494704.ogg,3
bobfly1,bobfly1/XC497669.ogg,4
bobfly1,bobfly1/XC497671.ogg,4
bobfly1,bobfly1/XC497673.ogg,3
bobfly1,bobfly1/XC497675.ogg,1
bobfly1,bobfly1/XC497927.ogg,4
bobfly1,bobfly1/XC499722.ogg,4
bobfly1,bobfly1/XC500233.ogg,4
bobfly1,bobfly1/XC503247.ogg,2
bobfly1,bobfly1/XC50997.ogg,3
bobfly1,bobfly1/XC50998.ogg,4
bobfly1,bobfly1/XC50999.ogg,1
bobfly1,bobfly1/XC513777.ogg,0
bobfly1,bobfly1/XC517729.ogg,0
bobfly1,bobfly1/XC521565.ogg,0
bobfly1,bobfly1/XC523949.ogg,2
bobfly1,bobfly1/XC523950.ogg,2
bobfly1,bobfly1/XC523951.ogg,2
bobfly1,bobfly1/XC525047.ogg,4
bobfly1,bobfly1/XC525048.ogg,2
bobfly1,bobfly1/XC529087.ogg,3
bobfly1,bobfly1/XC531226.ogg,1
bobfly1,bobfly1/XC533968.ogg,1
bobfly1,bobfly1/XC533969.ogg,2
bobfly1,bobfly1/XC537424.ogg,3
bobfly1,bobfly1/XC542756.ogg,2
bobfly1,bobfly1/XC545844.ogg,3
bobfly1,bobfly1/XC549946.ogg,0
bobfly1,bobfly1/XC549948.ogg,0
bobfly1,bobfly1/XC551113.ogg,0
bobfly1,bobfly1/XC551114.ogg,3
bobfly1,bobfly1/XC552692.ogg,0
bobfly1,bobfly1/XC553029.ogg,1
bobfly1,bobfly1/XC555665.ogg,2
bobfly1,bobfly1/XC560206.ogg,4
bobfly1,bobfly1/XC56162.ogg,1
bobfly1,bobfly1/XC56163.ogg,4
bobfly1,bobfly1/XC56164.ogg,3
bobfly1,bobfly1/XC56165.ogg,2
bobfly1,bobfly1/XC56166.ogg,4
bobfly1,bobfly1/XC566735.ogg,4
bobfly1,bobfly1/XC570672.ogg,0
bobfly1,bobfly1/XC57128.ogg,0
bobfly1,bobfly1/XC57129.ogg,4
bobfly1,bobfly1/XC575450.ogg,1
bobfly1,bobfly1/XC575986.ogg,2
bobfly1,bobfly1/XC577504.ogg,2
bobfly1,bobfly1/XC578500.ogg,3
bobfly1,bobfly1/XC581963.ogg,1
bobfly1,bobfly1/XC583946.ogg,4
bobfly1,bobfly1/XC586388.ogg,1
bobfly1,bobfly1/XC6051.ogg,3
bobfly1,bobfly1/XC605704.ogg,2
bobfly1,bobfly1/XC610840.ogg,3
bobfly1,bobfly1/XC616378.ogg,0
bobfly1,bobfly1/XC616856.ogg,4
bobfly1,bobfly1/XC618012.ogg,3
bobfly1,bobfly1/XC624694.ogg,4
bobfly1,bobfly1/XC624946.ogg,3
bobfly1,bobfly1/XC624957.ogg,0
bobfly1,bobfly1/XC624971.ogg,1
bobfly1,bobfly1/XC646001.ogg,2
bobfly1,bobfly1/XC646005.ogg,4
bobfly1,bobfly1/XC653185.ogg,2
bobfly1,bobfly1/XC657781.ogg,3
bobfly1,bobfly1/XC661050.ogg,2
bobfly1,bobfly1/XC664262.ogg,4
bobfly1,bobfly1/XC664323.ogg,3
bobfly1,bobfly1/XC664324.ogg,1
bobfly1,bobfly1/XC666481.ogg,1
bobfly1,bobfly1/XC687778.ogg,2
bobfly1,bobfly1/XC687779.ogg,4
bobfly1,bobfly1/XC690557.ogg,2
bobfly1,bobfly1/XC690735.ogg,3
bobfly1,bobfly1/XC690982.ogg,0
bobfly1,bobfly1/XC691677.ogg,4
bobfly1,bobfly1/XC693007.ogg,3
bobfly1,bobfly1/XC694413.ogg,0
bobfly1,bobfly1/XC699690.ogg,1
bobfly1,bobfly1/XC699784.ogg,3
bobfly1,bobfly1/XC703335.ogg,0
bobfly1,bobfly1/XC703994.ogg,0
bobfly1,bobfly1/XC704398.ogg,4
bobfly1,bobfly1/XC705703.ogg,1
bobfly1,bobfly1/XC706821.ogg,4
bobfly1,bobfly1/XC708038.ogg,3
bobfly1,bobfly1/XC70837.ogg,3
bobfly1,bobfly1/XC71427.ogg,4
bobfly1,bobfly1/XC720691.ogg,2
bobfly1,bobfly1/XC737038.ogg,0
bobfly1,bobfly1/XC737491.ogg,3
bobfly1,bobfly1/XC737492.ogg,0
bobfly1,bobfly1/XC742769.ogg,1
bobfly1,bobfly1/XC742771.ogg,0
bobfly1,bobfly1/XC743229.ogg,1
bobfly1,bobfly1/XC743969.ogg,2
bobfly1,bobfly1/XC745584.ogg,2
bobfly1,bobfly1/XC746763.ogg,4
bobfly1,bobfly1/XC754090.ogg,3
bobfly1,bobfly1/XC766337.ogg,1
bobfly1,bobfly1/XC768999.ogg,4
bobfly1,bobfly1/XC769448.ogg,0
bobfly1,bobfly1/XC769535.ogg,1
bobfly1,bobfly1/XC769626.ogg,2
bobfly1,bobfly1/XC777360.ogg,1
bobfly1,bobfly1/XC777363.ogg,3
bobfly1,bobfly1/XC779553.ogg,1
bobfly1,bobfly1/XC789523.ogg,2
bobfly1,bobfly1/XC792852.ogg,0
bobfly1,bobfly1/XC797569.ogg,0
bobfly1,bobfly1/XC797570.ogg,1
bobfly1,bobfly1/XC800346.ogg,4
bobfly1,bobfly1/XC811733.ogg,2
bobfly1,bobfly1/XC816985.ogg,3
bobfly1,bobfly1/XC817231.ogg,4
bobfly1,bobfly1/XC82259.ogg,1
bobfly1,bobfly1/XC82260.ogg,2
bobfly1,bobfly1/XC82261.ogg,3
bobfly1,bobfly1/XC82262.ogg,0
bobfly1,bobfly1/XC82263.ogg,3
bobfly1,bobfly1/XC82264.ogg,4
bobfly1,bobfly1/XC82265.ogg,1
bobfly1,bobfly1/XC82266.ogg,0
bobfly1,bobfly1/XC82494.ogg,1
bobfly1,bobfly1/XC827024.ogg,4
bobfly1,bobfly1/XC833073.ogg,4
bobfly1,bobfly1/XC833075.ogg,1
bobfly1,bobfly1/XC837862.ogg,3
bobfly1,bobfly1/XC841512.ogg,1
bobfly1,bobfly1/XC841763.ogg,0
bobfly1,bobfly1/XC844642.ogg,4
bobfly1,bobfly1/XC844761.ogg,2
bobfly1,bobfly1/XC857531.ogg,2
bobfly1,bobfly1/XC857534.ogg,0
bobfly1,bobfly1/XC859228.ogg,1
bobfly1,bobfly1/XC872289.ogg,3
bobfly1,bobfly1/XC8859.ogg,0
bobfly1,bobfly1/XC898315.ogg,2
bobfly1,bobfly1/XC912301.ogg,1
bobfly1,bobfly1/XC925738.ogg,2
bobfly1,bobfly1/XC925739.ogg,0
bobfly1,bobfly1/XC926633.ogg,4
bobfly1,bobfly1/XC934132.ogg,4
bobfly1,bobfly1/XC934845.ogg,0
bobfly1,bobfly1/XC937629.ogg,2
bobfly1,bobfly1/XC956283.ogg,3
bobfly1,bobfly1/XC956763.ogg,3
bobfly1,bobfly1/XC956995.ogg,2
bobfly1,bobfly1/XC957619.ogg,0
bobfly1,bobfly1/iNat1005142.ogg,0
bobfly1,bobfly1/iNat100989.ogg,2
bobfly1,bobfly1/iNat1036679.ogg,4
bobfly1,bobfly1/iNat1041659.ogg,1
bobfly1,bobfly1/iNat1052018.ogg,4
bobfly1,bobfly1/iNat106733.ogg,4
bobfly1,bobfly1/iNat1073587.ogg,3
bobfly1,bobfly1/iNat1083287.ogg,2
bobfly1,bobfly1/iNat1085050.ogg,0
bobfly1,bobfly1/iNat1099557.ogg,4
bobfly1,bobfly1/iNat1099867.ogg,3
bobfly1,bobfly1/iNat1100710.ogg,0
bobfly1,bobfly1/iNat1100711.ogg,3
bobfly1,bobfly1/iNat1130890.ogg,3
bobfly1,bobfly1/iNat1130894.ogg,4
bobfly1,bobfly1/iNat1151873.ogg,3
bobfly1,bobfly1/iNat1156717.ogg,3
bobfly1,bobfly1/iNat1157662.ogg,1
bobfly1,bobfly1/iNat1157663.ogg,0
bobfly1,bobfly1/iNat1157889.ogg,3
bobfly1,bobfly1/iNat1191263.ogg,1
bobfly1,bobfly1/iNat1196845.ogg,4
bobfly1,bobfly1/iNat1204482.ogg,4
bobfly1,bobfly1/iNat1217393.ogg,0
bobfly1,bobfly1/iNat1217930.ogg,1
bobfly1,bobfly1/iNat1217968.ogg,4
bobfly1,bobfly1/iNat1221820.ogg,1
bobfly1,bobfly1/iNat1222917.ogg,1
bobfly1,bobfly1/iNat1225326.ogg,3
bobfly1,bobfly1/iNat1225327.ogg,0
bobfly1,bobfly1/iNat1232322.ogg,3
bobfly1,bobfly1/iNat1268958.ogg,1
bobfly1,bobfly1/iNat1271755.ogg,1
bobfly1,bobfly1/iNat1274637.ogg,0
bobfly1,bobfly1/iNat128875.ogg,0
bobfly1,bobfly1/iNat1290452.ogg,4
bobfly1,bobfly1/iNat1290703.ogg,1
bobfly1,bobfly1/iNat129275.ogg,1
bobfly1,bobfly1/iNat142526.ogg,1
bobfly1,bobfly1/iNat148947.ogg,1
bobfly1,bobfly1/iNat149307.ogg,1
bobfly1,bobfly1/iNat153145.ogg,2
bobfly1,bobfly1/iNat156639.ogg,1
bobfly1,bobfly1/iNat158711.ogg,2
bobfly1,bobfly1/iNat167899.ogg,2
bobfly1,bobfly1/iNat168236.ogg,2
bobfly1,bobfly1/iNat169314.ogg,4
bobfly1,bobfly1/iNat169315.ogg,0
bobfly1,bobfly1/iNat171839.ogg,4
bobfly1,bobfly1/iNat171840.ogg,1
bobfly1,bobfly1/iNat172894.ogg,1
bobfly1,bobfly1/iNat173522.ogg,0
bobfly1,bobfly1/iNat181565.ogg,1
bobfly1,bobfly1/iNat193974.ogg,2
bobfly1,bobfly1/iNat196098.ogg,0
bobfly1,bobfly1/iNat196113.ogg,1
bobfly1,bobfly1/iNat200427.ogg,3
bobfly1,bobfly1/iNat201565.ogg,0
bobfly1,bobfly1/iNat238480.ogg,1
bobfly1,bobfly1/iNat258355.ogg,1
bobfly1,bobfly1/iNat258356.ogg,4
bobfly1,bobfly1/iNat264730.ogg,1
bobfly1,bobfly1/iNat270665.ogg,2
bobfly1,bobfly1/iNat277243.ogg,2
bobfly1,bobfly1/iNat277445.ogg,4
bobfly1,bobfly1/iNat294477.ogg,3
bobfly1,bobfly1/iNat306138.ogg,3
bobfly1,bobfly1/iNat323084.ogg,0
bobfly1,bobfly1/iNat323085.ogg,0
bobfly1,bobfly1/iNat332642.ogg,2
bobfly1,bobfly1/iNat335131.ogg,1
bobfly1,bobfly1/iNat335681.ogg,4
bobfly1,bobfly1/iNat336662.ogg,0
bobfly1,bobfly1/iNat336665.ogg,0
bobfly1,bobfly1/iNat346587.ogg,4
bobfly1,bobfly1/iNat347464.ogg,0
bobfly1,bobfly1/iNat348234.ogg,1
bobfly1,bobfly1/iNat352881.ogg,3
bobfly1,bobfly1/iNat354136.ogg,2
bobfly1,bobfly1/iNat369973.ogg,3
bobfly1,bobfly1/iNat37833.ogg,0
bobfly1,bobfly1/iNat380078.ogg,3
bobfly1,bobfly1/iNat389346.ogg,2
bobfly1,bobfly1/iNat390231.ogg,3
bobfly1,bobfly1/iNat397684.ogg,3
bobfly1,bobfly1/iNat399406.ogg,1
bobfly1,bobfly1/iNat40822.ogg,1
bobfly1,bobfly1/iNat417070.ogg,0
bobfly1,bobfly1/iNat430878.ogg,3
bobfly1,bobfly1/iNat452669.ogg,3
bobfly1,bobfly1/iNat46340.ogg,0
bobfly1,bobfly1/iNat498563.ogg,0
bobfly1,bobfly1/iNat516312.ogg,2
bobfly1,bobfly1/iNat524985.ogg,4
bobfly1,bobfly1/iNat526026.ogg,2
bobfly1,bobfly1/iNat531490.ogg,4
bobfly1,bobfly1/iNat531571.ogg,3
bobfly1,bobfly1/iNat53190.ogg,0
bobfly1,bobfly1/iNat532505.ogg,3
bobfly1,bobfly1/iNat532506.ogg,3
bobfly1,bobfly1/iNat532509.ogg,4
bobfly1,bobfly1/iNat536812.ogg,2
bobfly1,bobfly1/iNat541171.ogg,1
bobfly1,bobfly1/iNat551544.ogg,0
bobfly1,bobfly1/iNat551643.ogg,2
bobfly1,bobfly1/iNat55346.ogg,3
bobfly1,bobfly1/iNat55347.ogg,2
bobfly1,bobfly1/iNat559529.ogg,4
bobfly1,bobfly1/iNat56236.ogg,1
bobfly1,bobfly1/iNat563130.ogg,1
bobfly1,bobfly1/iNat569413.ogg,4
bobfly1,bobfly1/iNat570159.ogg,0
bobfly1,bobfly1/iNat570649.ogg,4
bobfly1,bobfly1/iNat571116.ogg,2
bobfly1,bobfly1/iNat574429.ogg,0
bobfly1,bobfly1/iNat574534.ogg,0
bobfly1,bobfly1/iNat587240.ogg,2
bobfly1,bobfly1/iNat592336.ogg,1
bobfly1,bobfly1/iNat592339.ogg,4
bobfly1,bobfly1/iNat597128.ogg,4
bobfly1,bobfly1/iNat607632.ogg,4
bobfly1,bobfly1/iNat607633.ogg,0
bobfly1,bobfly1/iNat607634.ogg,3
bobfly1,bobfly1/iNat607822.ogg,1
bobfly1,bobfly1/iNat611977.ogg,1
bobfly1,bobfly1/iNat616753.ogg,4
bobfly1,bobfly1/iNat625321.ogg,3
bobfly1,bobfly1/iNat640907.ogg,0
bobfly1,bobfly1/iNat64580.ogg,0
bobfly1,bobfly1/iNat64715.ogg,3
bobfly1,bobfly1/iNat69745.ogg,1
bobfly1,bobfly1/iNat717379.ogg,2
bobfly1,bobfly1/iNat72883.ogg,4
bobfly1,bobfly1/iNat730244.ogg,4
bobfly1,bobfly1/iNat75923.ogg,0
bobfly1,bobfly1/iNat761496.ogg,3
bobfly1,bobfly1/iNat766218.ogg,1
bobfly1,bobfly1/iNat766815.ogg,2
bobfly1,bobfly1/iNat785013.ogg,4
bobfly1,bobfly1/iNat789041.ogg,3
bobfly1,bobfly1/iNat801472.ogg,0
bobfly1,bobfly1/iNat805903.ogg,3
bobfly1,bobfly1/iNat805906.ogg,4
bobfly1,bobfly1/iNat806099.ogg,0
bobfly1,bobfly1/iNat81155.ogg,1
bobfly1,bobfly1/iNat818644.ogg,2
bobfly1,bobfly1/iNat825887.ogg,2
bobfly1,bobfly1/iNat834883.ogg,2
bobfly1,bobfly1/iNat83878.ogg,1
bobfly1,bobfly1/iNat848676.ogg,1
bobfly1,bobfly1/iNat851507.ogg,1
bobfly1,bobfly1/iNat858157.ogg,1
bobfly1,bobfly1/iNat858158.ogg,1
bobfly1,bobfly1/iNat858341.ogg,0
bobfly1,bobfly1/iNat864102.ogg,3
bobfly1,bobfly1/iNat864381.ogg,0
bobfly1,bobfly1/iNat86601.ogg,0
bobfly1,bobfly1/iNat875760.ogg,3
bobfly1,bobfly1/iNat879705.ogg,0
bobfly1,bobfly1/iNat884598.ogg,1
bobfly1,bobfly1/iNat899935.ogg,2
bobfly1,bobfly1/iNat906105.ogg,1
bobfly1,bobfly1/iNat925737.ogg,4
bobfly1,bobfly1/iNat925739.ogg,1
bobfly1,bobfly1/iNat933590.ogg,4
bobfly1,bobfly1/iNat971894.ogg,2
bobfly1,bobfly1/iNat986760.ogg,1
bobfly1,bobfly1/iNat992411.ogg,1
bobfly1,bobfly1/iNat995788.ogg,3
bobher1,bobher1/XC116107.ogg,1
bobher1,bobher1/XC153096.ogg,3
bobher1,bobher1/XC166160.ogg,3
bobher1,bobher1/XC221003.ogg,4
bobher1,bobher1/XC221011.ogg,0
bobher1,bobher1/XC225320.ogg,1
bobher1,bobher1/XC238142.ogg,0
bobher1,bobher1/XC238143.ogg,1
bobher1,bobher1/XC238144.ogg,0
bobher1,bobher1/XC244877.ogg,4
bobher1,bobher1/XC244878.ogg,3
bobher1,bobher1/XC244879.ogg,4
bobher1,bobher1/XC244880.ogg,0
bobher1,bobher1/XC257335.ogg,3
bobher1,bobher1/XC257336.ogg,0
bobher1,bobher1/XC284910.ogg,2
bobher1,bobher1/XC391952.ogg,4
bobher1,bobher1/XC391953.ogg,4
bobher1,bobher1/XC403842.ogg,4
bobher1,bobher1/XC424295.ogg,2
bobher1,bobher1/XC441049.ogg,0
bobher1,bobher1/XC441050.ogg,1
bobher1,bobher1/XC455118.ogg,1
bobher1,bobher1/XC623980.ogg,2
bobher1,bobher1/XC654332.ogg,1
bobher1,bobher1/XC657819.ogg,3
bobher1,bobher1/XC694757.ogg,4
bobher1,bobher1/XC782891.ogg,1
bobher1,bobher1/XC843608.ogg,2
bobher1,bobher1/XC843609.ogg,2
bobher1,bobher1/XC843611.ogg,0
bobher1,bobher1/XC858782.ogg,3
bobher1,bobher1/XC871843.ogg,2
bobher1,bobher1/XC956948.ogg,3
bobher1,bobher1/iNat1039539.ogg,4
bobher1,bobher1/iNat1271602.ogg,1
bobher1,bobher1/iNat418799.ogg,0
bobher1,bobher1/iNat64830.ogg,3
bobher1,bobher1/iNat903679.ogg,2
brtpar1,brtpar1/XC144925.ogg,1
brtpar1,brtpar1/XC148056.ogg,0
brtpar1,brtpar1/XC148059.ogg,0
brtpar1,brtpar1/XC215226.ogg,1
brtpar1,brtpar1/XC215227.ogg,0
brtpar1,brtpar1/XC244826.ogg,3
brtpar1,brtpar1/XC244827.ogg,4
brtpar1,brtpar1/XC244889.ogg,3
brtpar1,brtpar1/XC245374.ogg,3
brtpar1,brtpar1/XC245386.ogg,2
brtpar1,brtpar1/XC245447.ogg,3
brtpar1,brtpar1/XC246904.ogg,3
brtpar1,brtpar1/XC312358.ogg,3
brtpar1,brtpar1/XC316993.ogg,2
brtpar1,brtpar1/XC317811.ogg,2
brtpar1,brtpar1/XC338577.ogg,1
brtpar1,brtpar1/XC343319.ogg,2
brtpar1,brtpar1/XC354860.ogg,2
brtpar1,brtpar1/XC360404.ogg,0
brtpar1,brtpar1/XC367825.ogg,1
brtpar1,brtpar1/XC380283.ogg,2
brtpar1,brtpar1/XC386701.ogg,2
brtpar1,brtpar1/XC389151.ogg,0
brtpar1,brtpar1/XC389644.ogg,4
brtpar1,brtpar1/XC433413.ogg,4
brtpar1,brtpar1/XC43804.ogg,0
brtpar1,brtpar1/XC438177.ogg,1
brtpar1,brtpar1/XC438178.ogg,3
brtpar1,brtpar1/XC438187.ogg,1
brtpar1,brtpar1/XC449466.ogg,1
brtpar1,brtpar1/XC449467.ogg,4
brtpar1,brtpar1/XC460014.ogg,3
brtpar1,brtpar1/XC460015.ogg,0
brtpar1,brtpar1/XC466931.ogg,4
brtpar1,brtpar1/XC46861.ogg,4
brtpar1,brtpar1/XC477899.ogg,0
brtpar1,brtpar1/XC506010.ogg,1
brtpar1,brtpar1/XC524989.ogg,3
brtpar1,brtpar1/XC525036.ogg,2
brtpar1,brtpar1/XC538022.ogg,3
brtpar1,brtpar1/XC539562.ogg,2
brtpar1,brtpar1/XC539687.ogg,4
brtpar1,brtpar1/XC54667.ogg,3
brtpar1,brtpar1/XC54668.ogg,0
brtpar1,brtpar1/XC54794.ogg,4
brtpar1,brtpar1/XC585905.ogg,3
brtpar1,brtpar1/XC65938.ogg,4
brtpar1,brtpar1/XC664255.ogg,4
brtpar1,brtpar1/XC664305.ogg,4
brtpar1,brtpar1/XC664306.ogg,0
brtpar1,brtpar1/XC709448.ogg,3
brtpar1,brtpar1/XC820346.ogg,1
brtpar1,brtpar1/XC835183.ogg,1
brtpar1,brtpar1/XC835188.ogg,2
brtpar1,brtpar1/XC837642.ogg,1
brtpar1,brtpar1/XC838475.ogg,2
brtpar1,brtpar1/XC84906.ogg,0
brtpar1,brtpar1/XC84907.ogg,1
brtpar1,brtpar1/XC909277.ogg,1
brtpar1,brtpar1/XC934051.ogg,2
brtpar1,brtpar1/XC939108.ogg,4
brtpar1,brtpar1/XC939935.ogg,2
brtpar1,brtpar1/XC940061.ogg,0
brtpar1,brtpar1/iNat1005165.ogg,4
brtpar1,brtpar1/iNat277203.ogg,2
brtpar1,brtpar1/iNat277204.ogg,3
brtpar1,brtpar1/iNat36024.ogg,1
brtpar1,brtpar1/iNat494644.ogg,2
brtpar1,brtpar1/iNat51541.ogg,0
brtpar1,brtpar1/iNat54661.ogg,4
brtpar1,brtpar1/iNat566961.ogg,3
brtpar1,brtpar1/iNat567923.ogg,0
brtpar1,brtpar1/iNat893614.ogg,4
brtpar1,brtpar1/iNat983180.ogg,0
bubcur1,bubcur1/XC10728.ogg,3
bubcur1,bubcur1/XC10733.ogg,3
bubcur1,bubcur1/XC122728.ogg,0
bubcur1,bubcur1/XC335188.ogg,2
bubcur1,bubcur1/XC335190.ogg,3
bubcur1,bubcur1/XC353929.ogg,4
bubcur1,bubcur1/XC45331.ogg,1
bubcur1,bubcur1/XC45332.ogg,1
bubcur1,bubcur1/XC45333.ogg,2
bubcur1,bubcur1/XC45334.ogg,0
bubcur1,bubcur1/XC543900.ogg,1
bubcur1,bubcur1/XC57078.ogg,2
bubcur1,bubcur1/XC57079.ogg,2
